[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
39,1000,10,5.13,10.3,18,37,7,943,22,14,21,57,7.337149784,95,39,2.561134883,9.085205026,6.818908914,7.845128459,471,11,9,4,24,472,11,5,17,33,495,505,20,19,67,28
36,1000,10,5.13,10.3,18,37,19,951,24,8,17,49,7.57536007,99,29,2.604916329,9.526515481,6.6523412,8.505792745,484,11,4,3,18,467,13,4,14,31,502,498,16,13,71,28
34,1000,10,5.13,10.3,18,37,22,958,21,11,10,42,7.098606881,95,27,2.537099588,9.430064195,6.795148258,7.405728989,485,9,7,2,18,473,12,4,8,24,503,497,15,12,65,30
35,1000,10,5.13,10.3,18,37,20,954,26,8,12,46,7.247718224,88,32,2.555997755,9.269105079,7.361567671,7.141781093,456,17,5,4,26,498,9,3,8,20,482,518,21,11,57,31
33,1000,10,5.13,10.3,18,37,22,952,23,14,11,48,7.638256359,83,27,2.506125715,9.176317279,7.394597251,7.874241164,467,15,5,5,25,485,8,9,6,23,492,508,15,12,60,23
38,1000,10,5.13,10.3,18,37,12,959,15,11,15,41,7.412558127,101,29,2.581881887,8.825042602,6.869668635,7.951121805,486,4,4,4,12,473,11,7,11,29,498,502,20,9,68,33
32,1000,10,5.13,10.3,18,37,66,960,23,14,3,40,8.442430549,112,30,2.757371831,9.984138492,9.144119772,7.805018202,450,16,7,3,26,510,7,7,0,14,476,524,19,11,86,26
37,1000,10,5.13,10.3,18,37,14,945,29,13,13,55,7.337714113,101,29,2.530369067,9.003678468,6.533077327,8.13593945,480,7,4,7,18,465,22,9,6,37,498,502,15,14,75,26
39,1000,10,5.13,10.3,18,37,8,944,22,13,21,56,7.342925234,88,31,2.563512753,9.09551725,6.842825968,7.833121545,471,11,9,4,24,473,11,4,17,32,495,505,14,17,64,24
36,1000,10,5.13,10.3,18,37,20,950,25,8,17,50,7.594459389,102,31,2.616865005,9.545617935,6.681673179,8.514577215,484,11,4,3,18,466,14,4,14,32,502,498,20,11,75,27
34,1000,10,5.13,10.3,18,37,23,958,22,11,9,42,7.101887974,99,31,2.523441103,9.447472403,6.826278194,7.380825036,485,9,7,2,18,473,13,4,7,24,503,497,19,12,73,26
35,1000,10,5.13,10.3,18,37,21,954,25,9,12,46,7.269135567,97,37,2.556786929,9.293102852,7.373971006,7.171585988,456,16,6,4,26,498,9,3,8,20,482,518,20,17,71,26
33,1000,10,5.13,10.3,18,37,23,952,23,14,11,48,7.647960891,104,29,2.493235926,9.187698959,7.398251869,7.889805062,467,15,5,5,25,485,8,9,6,23,492,508,20,9,68,36
38,1000,10,5.13,10.3,18,37,13,960,15,10,15,40,7.397167571,83,27,2.571859493,8.834430341,6.831588738,7.958239799,487,4,3,4,11,473,11,7,11,29,498,502,17,10,58,25
32,1000,10,5.13,10.3,18,37,67,958,25,14,3,42,8.508321967,113,29,2.748800109,10.01405109,9.220379016,7.861491519,448,18,7,3,28,510,7,7,0,14,476,524,16,13,87,26
37,1000,10,5.13,10.3,18,37,15,947,29,11,13,53,7.336148316,103,24,2.508668192,9.022161072,6.587057709,8.079270073,480,7,4,7,18,467,22,7,6,35,498,502,11,13,63,40
39,1000,10,5.13,10.3,18,37,9,945,21,13,21,55,7.340736821,98,38,2.561116102,9.109728138,6.866615175,7.80546992,471,11,9,4,24,474,10,4,17,31,495,505,24,14,65,33
36,1000,10,5.13,10.3,18,37,21,950,25,8,17,50,7.629217463,106,29,2.60883937,9.554596692,6.726704127,8.538979902,484,11,4,3,18,466,14,4,14,32,502,498,13,16,78,28
34,1000,10,5.13,10.3,18,37,24,958,22,11,9,42,7.126558626,88,29,2.526751912,9.468315834,6.863770331,7.392519416,485,9,7,2,18,473,13,4,7,24,503,497,16,13,65,23
35,1000,10,5.13,10.3,18,37,22,954,25,9,12,46,7.303443301,88,27,2.552385484,9.305608715,7.433864356,7.182086258,456,16,6,4,26,498,9,3,8,20,482,518,13,14,62,26
33,1000,10,5.13,10.3,18,37,24,951,24,14,11,49,7.660725856,106,26,2.495523341,9.20480796,7.44352934,7.871081537,467,15,5,5,25,484,9,9,6,24,492,508,20,6,69,37
38,1000,10,5.13,10.3,18,37,14,959,16,10,15,41,7.451699551,114,32,2.582890188,8.846550694,6.914997047,7.984125541,486,5,3,4,12,473,11,7,11,29,498,502,18,14,75,39
37,1000,10,5.13,10.3,18,37,16,949,28,10,13,51,7.329347799,96,33,2.516475569,9.032295328,6.611982315,8.040997222,480,7,4,7,18,469,21,6,6,33,498,502,20,13,66,30
32,1000,10,5.13,10.3,18,37,68,959,25,13,3,41,8.537694903,114,35,2.758115484,10.02936201,9.293523988,7.851102069,448,18,7,3,28,511,7,6,0,13,476,524,25,10,86,28
39,1000,10,5.13,10.3,18,37,10,947,20,12,21,53,7.337793998,98,30,2.537140405,9.11626254,6.881018387,7.785524548,471,11,9,4,24,476,9,3,17,29,495,505,16,14,67,31
36,1000,10,5.13,10.3,18,37,22,949,25,9,17,51,7.703405868,83,18,2.610181997,9.55652528,6.80786781,8.606137003,484,10,5,3,18,465,15,4,14,33,502,498,12,6,60,23
34,1000,10,5.13,10.3,18,37,25,958,22,11,9,42,7.124126607,108,31,2.516836892,9.481809495,6.864291514,7.387098543,485,9,7,2,18,473,13,4,7,24,503,497,16,15,71,37
35,1000,10,5.13,10.3,18,37,23,954,25,9,12,46,7.327849354,96,34,2.545148362,9.304171065,7.443310999,7.220412071,456,16,6,4,26,498,9,3,8,20,482,518,22,12,71,25
33,1000,10,5.13,10.3,18,37,25,949,26,14,11,51,7.692859496,83,36,2.501227937,9.225279304,7.48383387,7.895301637,466,16,5,5,26,483,10,9,6,25,492,508,15,21,55,28
38,1000,10,5.13,10.3,18,37,15,960,15,10,15,40,7.458463619,100,31,2.563020751,8.848293796,6.948730323,7.964135296,486,5,3,4,12,474,10,7,11,28,498,502,17,14,71,29
37,1000,10,5.13,10.3,18,37,17,948,29,11,12,52,7.340396937,76,30,2.532595123,9.054086336,6.617173291,8.057857846,479,8,5,6,19,469,21,6,6,33,498,502,19,11,50,26
32,1000,10,5.13,10.3,18,37,69,959,25,13,3,41,8.54060879,114,34,2.79836946,10.04661731,9.322353686,7.830474113,448,18,7,3,28,511,7,6,0,13,476,524,24,10,84,30
34,1000,10,5.13,10.3,18,37,26,959,22,11,8,41,7.140798213,116,32,2.511524763,9.489765604,6.863983314,7.420954942,485,9,7,2,18,474,13,4,6,23,503,497,24,8,76,40
36,1000,10,5.13,10.3,18,37,23,949,25,9,17,51,7.682594615,119,31,2.600506523,9.563398588,6.849114293,8.522769557,484,10,5,3,18,465,15,4,14,33,502,498,16,15,88,31
39,1000,10,5.13,10.3,18,37,11,946,23,12,19,54,7.332333167,108,30,2.533725576,9.132677202,6.929416223,7.727271558,471,11,9,4,24,475,12,3,15,30,495,505,22,8,79,29
35,1000,10,5.13,10.3,18,37,24,953,26,9,12,47,7.348302501,100,30,2.549312576,9.324774401,7.448632769,7.254944993,455,17,6,4,27,498,9,3,8,20,482,518,17,13,70,30
38,1000,10,5.13,10.3,18,37,16,960,16,10,14,40,7.452501236,98,33,2.571423583,8.849934022,6.952780097,7.948240533,486,5,3,4,12,474,11,7,10,28,498,502,23,10,60,38
33,1000,10,5.13,10.3,18,37,26,950,25,14,11,50,7.743085223,76,36,2.490877334,9.243149568,7.547344715,7.932660675,466,16,5,5,26,484,9,9,6,24,492,508,22,14,54,22
37,1000,10,5.13,10.3,18,37,18,948,29,11,12,52,7.375442886,107,31,2.545584204,9.069213102,6.643378281,8.101674307,479,8,5,6,19,469,21,6,6,33,498,502,20,11,67,40
32,1000,10,5.13,10.3,18,37,70,959,25,13,3,41,8.553674211,96,45,2.812150398,10.10779392,9.33309077,7.84565459,448,18,7,3,28,511,7,6,0,13,476,524,34,11,73,23
34,1000,10,5.13,10.3,18,37,27,960,21,11,8,40,7.148972785,93,32,2.521702172,9.513784052,6.900118365,7.400831484,485,9,7,2,18,475,12,4,6,22,503,497,22,10,71,22
36,1000,10,5.13,10.3,18,37,24,950,25,9,16,50,7.671134369,91,29,2.60552922,9.594729434,6.88582446,8.462751988,484,10,5,3,18,466,15,4,13,32,502,498,18,11,61,30
39,1000,10,5.13,10.3,18,37,12,948,21,13,18,52,7.340375187,77,24,2.532967891,9.125753311,6.915006607,7.757320626,473,9,10,3,22,475,12,3,15,30,495,505,14,10,50,27
35,1000,10,5.13,10.3,18,37,25,951,28,9,12,49,7.392695098,99,35,2.549774565,9.335245891,7.475722857,7.315437609,454,18,6,4,28,497,10,3,8,21,482,518,19,16,72,27
38,1000,10,5.13,10.3,18,37,17,961,15,11,13,39,7.48495308,103,29,2.577378734,8.839943869,6.991826791,7.974150076,486,5,3,4,12,475,10,8,9,27,498,502,16,13,77,26
33,1000,10,5.13,10.3,18,37,27,951,24,14,11,49,7.735082617,88,37,2.503651033,9.25475454,7.560930989,7.903749154,466,16,5,5,26,485,8,9,6,23,492,508,18,19,58,30
37,1000,10,5.13,10.3,18,37,19,948,29,11,12,52,7.384457681,101,22,2.564681837,9.08186764,6.689344867,8.074031748,479,8,5,6,19,469,21,6,6,33,498,502,16,6,70,31
34,1000,10,5.13,10.3,18,37,28,961,21,10,8,39,7.166216582,116,20,2.532761031,9.522404146,6.952495874,7.382517418,485,9,7,2,18,476,12,3,6,21,503,497,9,11,84,32
36,1000,10,5.13,10.3,18,37,25,951,25,9,15,49,7.683513521,106,33,2.603956617,9.624638468,6.96166368,8.411161353,484,10,5,3,18,467,15,4,12,31,502,498,14,19,69,37
39,1000,10,5.13,10.3,18,37,13,948,22,12,18,52,7.373416959,87,27,2.550268435,9.135766376,6.954956208,7.783591359,472,10,10,3,23,476,12,2,15,29,495,505,17,10,65,22
32,1000,10,5.13,10.3,18,37,71,958,26,14,2,42,8.550346007,98,38,2.823568998,10.11592527,9.333868254,7.838596791,447,19,8,2,29,511,7,6,0,13,476,524,26,12,69,29
35,1000,10,5.13,10.3,18,37,26,951,27,10,12,49,7.396259668,104,29,2.571180614,9.341075826,7.469299588,7.328295881,454,18,6,4,28,497,9,4,8,21,482,518,19,10,73,31
38,1000,10,5.13,10.3,18,37,18,962,13,12,13,38,7.543754482,85,33,2.598117121,8.834816958,7.050377885,8.033199791,487,3,4,4,11,475,10,8,9,27,498,502,15,18,62,23
33,1000,10,5.13,10.3,18,37,28,951,24,14,11,49,7.723631406,97,33,2.511124311,9.283942608,7.559260909,7.882824879,466,16,5,5,26,485,8,9,6,23,492,508,19,14,70,27
37,1000,10,5.13,10.3,18,37,20,948,29,11,12,52,7.403408685,96,33,2.556871518,9.084350109,6.739067714,8.062456103,479,8,5,6,19,469,21,6,6,33,498,502,21,12,63,33
34,1000,10,5.13,10.3,18,37,29,964,19,10,7,36,7.132550455,116,33,2.531966883,9.555285235,6.958458185,7.308744441,485,9,7,2,18,479,10,3,5,18,503,497,20,13,78,38
36,1000,10,5.13,10.3,18,37,26,949,27,9,15,51,7.706107569,95,34,2.60341994,9.624606856,6.958330862,8.459890516,483,11,5,3,19,466,16,4,12,32,502,498,20,14,65,30
35,1000,10,5.13,10.3,18,37,27,951,27,10,12,49,7.423667915,89,32,2.567316714,9.321906457,7.501548838,7.351199566,455,17,6,4,27,496,10,4,8,22,482,518,22,10,63,26
39,1000,10,5.13,10.3,18,37,14,948,21,13,18,52,7.415024503,79,40,2.5617965,9.130367363,6.953360153,7.867546986,472,10,10,3,23,476,11,3,15,29,495,505,26,14,54,25
32,1000,10,5.13,10.3,18,37,72,958,27,13,2,42,8.566473576,106,32,2.831332141,10.1170973,9.369969658,7.836580189,446,20,8,2,30,512,7,5,0,12,476,524,24,8,83,23
38,1000,10,5.13,10.3,18,37,19,962,13,12,13,38,7.568775565,89,34,2.61163892,8.857699221,7.08145971,8.052208426,487,3,4,4,11,475,10,8,9,27,498,502,19,15,62,27
33,1000,10,5.13,10.3,18,37,29,951,25,14,10,49,7.750058608,91,28,2.513597949,9.29955007,7.60513158,7.890421006,466,16,5,5,26,485,9,9,5,23,492,508,19,9,68,23
37,1000,10,5.13,10.3,18,37,21,949,29,10,12,51,7.401583129,103,31,2.558068903,9.103729009,6.785486911,8.012770214,479,8,5,6,19,470,21,5,6,32,498,502,17,14,74,29
34,1000,10,5.13,10.3,18,37,30,964,19,10,7,36,7.149923266,87,34,2.537351007,9.567162175,6.993162026,7.308576995,485,9,7,2,18,479,10,3,5,18,503,497,24,10,70,17
36,1000,10,5.13,10.3,18,37,27,952,25,8,15,48,7.694477289,117,30,2.588548743,9.621862933,6.982063782,8.412612993,484,10,5,3,18,468,15,3,12,30,502,498,13,17,89,28
35,1000,10,5.13,10.3,18,37,28,951,28,10,11,49,7.471918743,105,25,2.581121144,9.318795994,7.548436556,7.40071877,454,18,6,4,28,497,10,4,7,21,482,518,15,10,69,36
39,1000,10,5.13,10.3,18,37,15,947,22,12,19,53,7.435701829,106,32,2.579733702,9.156060214,6.996725491,7.865985566,471,11,9,4,24,476,11,3,15,29,495,505,14,18,82,24
32,1000,10,5.13,10.3,18,37,73,958,27,13,2,42,8.556634895,120,33,2.820697355,10.13447086,9.37749017,7.810972469,446,20,8,2,30,512,7,5,0,12,476,524,20,13,90,30
38,1000,10,5.13,10.3,18,37,20,961,13,13,13,39,7.595804652,84,27,2.621496706,8.88066147,7.123457145,8.064388435,486,3,5,4,12,475,10,8,9,27,498,502,19,8,62,22
33,1000,10,5.13,10.3,18,37,30,952,24,14,10,48,7.748775569,116,30,2.501038544,9.291471204,7.621095854,7.872433877,466,16,5,5,26,486,8,9,5,22,492,508,14,16,90,26
37,1000,10,5.13,10.3,18,37,22,949,29,10,12,51,7.387424528,104,33,2.553182577,9.104076919,6.781934316,7.988090117,479,8,5,6,19,470,21,5,6,32,498,502,21,12,72,32
34,1000,10,5.13,10.3,18,37,31,964,19,10,7,36,7.162036035,94,36,2.552991492,9.571716347,7.024294198,7.301440751,484,10,7,2,19,480,9,3,5,17,503,497,20,16,73,21
36,1000,10,5.13,10.3,18,37,28,952,26,8,14,48,7.732157411,102,24,2.59028162,9.634404742,7.061856775,8.407841987,484,10,5,3,18,468,16,3,11,30,502,498,11,13,70,32
35,1000,10,5.13,10.3,18,37,29,951,29,10,10,49,7.45079024,107,38,2.582672163,9.314630487,7.553163366,7.355531848,454,18,6,4,28,497,11,4,6,21,482,518,22,16,78,29
39,1000,10,5.13,10.3,18,37,16,949,21,13,17,51,7.432393429,95,34,2.595208077,9.165711609,7.051111722,7.806125003,471,11,9,4,24,478,10,4,13,27,495,505,23,11,69,26
38,1000,10,5.13,10.3,18,37,21,962,13,12,13,38,7.610054589,101,42,2.629708642,8.879001243,7.125274889,8.090971503,487,3,4,4,11,475,10,8,9,27,498,502,26,16,76,25
33,1000,10,5.13,10.3,18,37,31,951,25,13,11,49,7.798873435,108,29,2.504860796,9.29319813,7.703434438,7.891306479,465,17,4,6,27,486,8,9,5,22,492,508,16,13,72,36
32,1000,10,5.13,10.3,18,37,74,958,27,13,2,42,8.58489561,113,33,2.845740387,10.16906972,9.381250916,7.861488882,446,20,8,2,30,512,7,5,0,12,476,524,23,10,89,24
37,1000,10,5.13,10.3,18,37,23,950,28,11,11,50,7.394331711,110,26,2.557452161,9.132375367,6.795385376,7.988505565,480,8,4,6,18,470,20,7,5,32,498,502,14,12,82,28
34,1000,10,5.13,10.3,18,37,32,964,19,10,7,36,7.197940984,108,35,2.56791769,9.580722186,7.07160452,7.325802637,484,10,7,2,19,480,9,3,5,17,503,497,21,14,84,24
36,1000,10,5.13,10.3,18,37,29,953,27,7,13,47,7.726133875,115,27,2.584305843,9.647944092,7.060119829,8.397497431,485,10,4,3,17,468,17,3,10,30,502,498,16,11,84,31
35,1000,10,5.13,10.3,18,37,30,952,28,10,10,48,7.483728893,95,34,2.577850534,9.317897678,7.603352858,7.372418563,455,17,6,4,27,497,11,4,6,21,482,518,20,14,75,20
39,1000,10,5.13,10.3,18,37,17,951,21,11,17,49,7.433496276,103,29,2.588246698,9.161693963,7.098754304,7.761609695,471,11,8,5,24,480,10,3,12,25,495,505,18,11,71,32
38,1000,10,5.13,10.3,18,37,22,962,13,11,14,38,7.635815652,90,34,2.619305025,8.873525933,7.157870477,8.109952499,486,4,3,5,12,476,9,8,9,26,498,502,17,17,62,28
33,1000,10,5.13,10.3,18,37,32,952,24,9,15,48,7.815291998,99,36,2.505519734,9.288156171,7.677331901,7.948906895,467,15,3,7,25,485,9,6,8,23,492,508,26,10,73,26
37,1000,10,5.13,10.3,18,37,24,952,26,11,11,48,7.390649118,100,26,2.554115151,9.141597931,6.818028164,7.958707356,480,8,4,6,18,472,18,7,5,30,498,502,14,12,62,38
32,1000,10,5.13,10.3,18,37,75,959,25,14,2,41,8.643986924,116,29,2.858727995,10.20130378,9.473436786,7.890517202,446,19,9,2,30,513,6,5,0,11,476,524,16,13,88,28
34,1000,10,5.13,10.3,18,37,33,963,20,10,7,37,7.272119813,84,34,2.557875979,9.610484668,7.124519031,7.421502496,484,10,7,2,19,479,10,3,5,18,503,497,20,14,65,19
36,1000,10,5.13,10.3,18,37,30,952,28,7,13,48,7.746885624,110,18,2.59135253,9.672397172,7.074126788,8.425048146,485,10,4,3,17,467,18,3,10,31,502,498,10,8,73,37
35,1000,10,5.13,10.3,18,37,31,952,28,10,10,48,7.486199612,92,25,2.600245321,9.33546926,7.623581072,7.358365899,454,18,6,4,28,498,10,4,6,20,482,518,12,13,62,30
39,1000,10,5.13,10.3,18,37,18,952,21,11,16,48,7.457160477,86,36,2.587307041,9.17195773,7.137028629,7.77095308,471,11,8,5,24,481,10,3,11,24,495,505,21,15,62,24
38,1000,10,5.13,10.3,18,37,23,964,13,11,12,36,7.610863169,94,24,2.607883259,8.868361325,7.184003553,8.034321513,486,4,3,5,12,478,9,8,7,24,498,502,13,11,67,27
33,1000,10,5.13,10.3,18,37,33,952,24,9,15,48,7.815957198,97,38,2.520734706,9.294240362,7.716008894,7.912757523,467,14,4,7,25,485,10,5,8,23,492,508,19,19,71,26
37,1000,10,5.13,10.3,18,37,25,952,27,10,11,48,7.421315669,96,36,2.548065381,9.160975105,6.860313164,7.977848034,479,9,4,6,19,473,18,6,5,29,498,502,18,18,69,27
34,1000,10,5.13,10.3,18,37,34,963,20,10,7,37,7.318279441,116,33,2.573654617,9.644319517,7.151173884,7.487402368,484,10,7,2,19,479,10,3,5,18,503,497,21,12,78,38
32,1000,10,5.13,10.3,18,37,76,958,26,14,2,42,8.648866865,99,41,2.840235741,10.23102927,9.504281305,7.871811001,445,20,9,2,31,513,6,5,0,11,476,524,27,14,75,24
36,1000,10,5.13,10.3,18,37,31,952,28,7,13,48,7.782229065,104,30,2.589778604,9.713608436,7.117805298,8.451989568,485,10,4,3,17,467,18,3,10,31,502,498,15,15,68,36
35,1000,10,5.13,10.3,18,37,32,953,27,11,9,47,7.512023106,86,35,2.614740991,9.351924702,7.677639692,7.357916553,455,17,6,4,27,498,10,5,5,20,482,518,22,13,64,22
39,1000,10,5.13,10.3,18,37,19,952,21,11,16,48,7.491514697,102,33,2.586355489,9.188058141,7.151663783,7.82463589,471,11,8,5,24,481,10,3,11,24,495,505,16,17,67,35
38,1000,10,5.13,10.3,18,37,24,964,13,11,12,36,7.62135747,91,28,2.614294949,8.905957601,7.171573928,8.06755708,486,4,3,5,12,478,9,8,7,24,498,502,14,14,56,35
37,1000,10,5.13,10.3,18,37,26,954,24,11,11,46,7.422559986,100,26,2.5599575,9.172025088,6.840601897,7.999880959,481,7,4,6,17,473,17,7,5,29,498,502,19,7,73,27
33,1000,10,5.13,10.3,18,37,34,952,24,9,15,48,7.848015386,101,31,2.523347448,9.3204723,7.765800323,7.927640998,467,14,4,7,25,485,10,5,8,23,492,508,20,11,80,21
34,1000,10,5.13,10.3,18,37,35,964,19,10,7,36,7.328643239,95,35,2.555460641,9.633906307,7.191734036,7.46720527,484,10,7,2,19,480,9,3,5,17,503,497,20,15,65,30
36,1000,10,5.13,10.3,18,37,32,953,28,6,13,47,7.808830556,94,31,2.584631423,9.731459062,7.141074655,8.481949959,486,10,3,3,16,467,18,3,10,31,502,498,19,12,70,24
32,1000,10,5.13,10.3,18,37,77,959,25,14,2,41,8.671419176,111,26,2.837147325,10.2463283,9.537842257,7.884363095,446,19,9,2,30,513,6,5,0,11,476,524,21,5,89,22
35,1000,10,5.13,10.3,18,37,33,953,27,11,9,47,7.527096447,104,35,2.634573248,9.354326079,7.722550218,7.345226336,455,17,6,4,27,498,10,5,5,20,482,518,20,15,75,29
39,1000,10,5.13,10.3,18,37,20,956,20,10,14,44,7.470830491,110,27,2.591100764,9.205220244,7.208478584,7.727987311,473,10,7,5,22,483,10,3,9,22,495,505,13,14,77,33
38,1000,10,5.13,10.3,18,37,25,966,13,9,12,34,7.61226446,95,29,2.632671754,8.940195732,7.180025363,8.041059421,486,4,3,5,12,480,9,6,7,22,498,502,13,16,65,30
37,1000,10,5.13,10.3,18,37,27,953,24,12,11,47,7.441751497,98,32,2.562763681,9.184647766,6.868174063,8.010758594,481,7,4,6,17,472,17,8,5,30,498,502,22,10,70,28
33,1000,10,5.13,10.3,18,37,35,951,25,9,15,49,7.877655318,87,33,2.511866672,9.330099195,7.808938714,7.94420762,466,15,4,7,26,485,10,5,8,23,492,508,16,17,70,17
34,1000,10,5.13,10.3,18,37,36,965,19,9,7,35,7.386033362,114,33,2.539080464,9.650640753,7.23272883,7.541188652,485,10,6,2,18,480,9,3,5,17,503,497,20,13,79,35
36,1000,10,5.13,10.3,18,37,33,951,29,7,13,49,7.851932576,87,44,2.575640347,9.74792874,7.182046761,8.527199,485,11,3,3,17,466,18,4,10,32,502,498,25,19,61,26
35,1000,10,5.13,10.3,18,37,34,953,28,11,8,47,7.533379826,87,40,2.657864253,9.367341763,7.745188669,7.336291288,455,17,6,4,27,498,11,5,4,20,482,518,21,19,58,29
32,1000,10,5.13,10.3,18,37,78,958,26,14,2,42,8.680823336,88,32,2.846440087,10.24204875,9.567277866,7.875570748,447,18,9,2,29,511,8,5,0,13,476,524,24,8,65,23
39,1000,10,5.13,10.3,18,37,21,954,22,10,14,46,7.488656932,107,25,2.597537495,9.236720878,7.247745814,7.724797532,471,12,7,5,24,483,10,3,9,22,495,505,13,12,81,26
38,1000,10,5.13,10.3,18,37,26,966,13,9,12,34,7.63041696,92,27,2.634650263,8.951493074,7.182885272,8.074382659,486,4,3,5,12,480,9,6,7,22,498,502,11,16,59,33
37,1000,10,5.13,10.3,18,37,28,954,24,11,11,46,7.468546915,98,32,2.573850853,9.204029074,6.89525119,8.037274547,481,7,4,6,17,473,17,7,5,29,498,502,14,18,73,25
33,1000,10,5.13,10.3,18,37,36,951,24,10,15,49,7.908770528,94,37,2.517264359,9.334004367,7.835912847,7.979333479,466,15,4,7,26,485,9,6,8,23,492,508,18,19,65,29
34,1000,10,5.13,10.3,18,37,37,965,19,10,6,35,7.420738358,99,27,2.53523868,9.667707437,7.308553836,7.53427722,485,10,6,2,18,480,9,4,4,17,503,497,19,8,78,21
36,1000,10,5.13,10.3,18,37,34,951,29,6,14,49,7.888374732,104,28,2.586615616,9.7521077,7.20358033,8.57866949,485,11,3,3,17,466,18,3,11,32,502,498,16,12,76,28
35,1000,10,5.13,10.3,18,37,35,954,28,10,8,46,7.535413714,108,45,2.648334062,9.406788809,7.772476824,7.314826033,455,17,6,4,27,499,11,4,4,19,482,518,24,21,81,27
39,1000,10,5.13,10.3,18,37,22,954,22,10,14,46,7.50326946,107,29,2.581327246,9.26817724,7.24424889,7.75716091,471,12,7,5,24,483,10,3,9,22,495,505,15,14,74,33
32,1000,10,5.13,10.3,18,37,79,959,25,13,3,41,8.669845516,122,36,2.857673934,10.27194936,9.570722045,7.851492027,447,18,8,3,29,512,7,5,0,12,476,524,22,14,88,34
38,1000,10,5.13,10.3,18,37,27,967,13,9,11,33,7.638021778,109,34,2.645344661,8.978718989,7.239296183,8.033570277,486,3,4,5,12,481,10,5,6,21,498,502,17,17,83,26
37,1000,10,5.13,10.3,18,37,29,954,25,10,11,46,7.481095182,99,41,2.563408824,9.218518553,6.912085839,8.045570585,482,7,3,6,16,472,18,7,5,30,498,502,24,17,69,30
33,1000,10,5.13,10.3,18,37,37,952,23,10,15,48,7.948691931,114,27,2.519781821,9.352641961,7.866629486,8.028169731,467,14,4,7,25,485,9,6,8,23,492,508,16,11,77,37
34,1000,10,5.13,10.3,18,37,38,966,18,10,6,34,7.445632629,93,27,2.543624708,9.670444772,7.341911606,7.550605818,485,10,6,2,18,481,8,4,4,16,503,497,14,13,68,25
36,1000,10,5.13,10.3,18,37,35,952,29,6,13,48,7.911505079,112,20,2.599518533,9.768303333,7.252110849,8.576195648,485,11,3,3,17,467,18,3,10,31,502,498,11,9,83,29
35,1000,10,5.13,10.3,18,37,36,954,27,11,8,46,7.588840646,93,27,2.657445702,9.414041202,7.822168875,7.371728278,455,17,6,4,27,499,10,5,4,19,482,518,20,7,66,27
39,1000,10,5.13,10.3,18,37,23,954,22,10,14,46,7.550055118,100,33,2.601009628,9.278842689,7.277793935,7.81692499,471,12,7,5,24,483,10,3,9,22,495,505,19,14,73,27
32,1000,10,5.13,10.3,18,37,80,958,26,13,3,42,8.681124327,111,26,2.855677347,10.29780224,9.61740223,7.830612339,446,19,8,3,30,512,7,5,0,12,476,524,17,9,85,26
37,1000,10,5.13,10.3,18,37,30,953,26,10,11,47,7.539398537,93,33,2.547660023,9.22240977,6.946455075,8.12761735,482,7,3,6,16,471,19,7,5,31,498,502,17,16,73,20
38,1000,10,5.13,10.3,18,37,28,967,13,9,11,33,7.625081745,94,35,2.633841578,8.989722892,7.246560418,8.000586965,486,3,4,5,12,481,10,5,6,21,498,502,13,22,70,24
34,1000,10,5.13,10.3,18,37,39,967,18,8,7,33,7.476225829,110,28,2.553510143,9.675017491,7.412036874,7.541189702,485,10,6,2,18,482,8,2,5,15,503,497,14,14,74,36
33,1000,10,5.13,10.3,18,37,38,952,23,10,15,48,7.942853242,102,23,2.507590515,9.363732798,7.87033195,8.0130904,467,14,4,7,25,485,9,6,8,23,492,508,15,8,73,29
36,1000,10,5.13,10.3,18,37,36,951,30,6,13,49,7.939035433,98,40,2.595955878,9.778578341,7.30789422,8.575246053,485,11,3,3,17,466,19,3,10,32,502,498,17,23,70,28
